Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10
,,,,,,,7.55,0.41,0.14,-0.21,7.55,0.48,0.16,0.8,7.55,0.41,0.14,4.07,7.55,0.5,0.14,-0.74,7.55,0.48,0.09,1.35,7.55,0.57,0.27,6.11E-13,7.55,0.49,0.35,-0.49,7.55,0.56,0.18,-1.65,7.55,0.49,0.33,-0.12,7.55,0.53,0.27,-0.23
,,,,,,,7.56,0.41,0.16,1.82,7.56,0.48,0.18,1.29,7.56,0.41,0.18,2.35,7.56,0.51,0.18,1.33,7.56,0.48,0.1,0.74,7.56,0.57,0.27,0.07,7.56,0.49,0.35,0.13,7.56,0.56,0.16,-2.22,7.56,0.49,0.32,0.86,7.56,0.53,0.24,-1.98
,,,,,,,7.57,0.42,0.18,0.44,7.57,0.48,0.19,1.29,7.57,0.41,0.19,0.27,7.57,0.51,0.17,4.81,7.57,0.48,0.11,1.72,7.57,0.57,0.28,-0.36,7.57,0.5,0.35,-0.61,7.57,0.56,0.14,-1.65,7.57,0.5,0.34,1.17,7.57,0.54,0.23,0.47
,,,,,,,7.58,0.42,0.17,4.61,7.58,0.49,0.21,1.59,7.58,0.41,0.18,1.3,7.58,0.51,0.28,1.49,7.58,0.48,0.14,1.84,7.58,0.57,0.27,-0.86,7.58,0.5,0.34,-2.45,7.58,0.57,0.12,-2.15,7.58,0.5,0.35,-1.23,7.58,0.54,0.25,-3.21
,,,,,,,7.59,0.42,0.27,2.24,7.59,0.49,0.22,-1.35,7.59,0.41,0.22,5.57,7.59,0.51,0.2,-4.46,7.59,0.48,0.14,0.86,7.59,0.58,0.26,-0.93,7.59,0.5,0.31,-3.56,7.59,0.57,0.1,-2.22,7.59,0.5,0.32,-2.03,7.59,0.54,0.17,-2.53
,,,,,,,7.6,0.42,0.21,-3.37,7.6,0.49,0.18,2.52,7.6,0.42,0.3,2.34,7.6,0.51,0.19,4.08,7.6,0.48,0.15,0.8,7.6,0.58,0.25,-0.5,7.6,0.51,0.27,-3.02,7.6,0.57,0.08,-1.65,7.6,0.51,0.31,0.62,7.6,0.54,0.2,4.25
,,,,,,,7.61,0.43,0.21,3.71,7.61,0.49,0.27,4.05,7.61,0.42,0.26,-3.8,7.61,0.52,0.28,-0.67,7.61,0.48,0.16,1.29,7.61,0.58,0.25,0.22,7.61,0.51,0.25,-0.15,7.61,0.57,0.06,-2.08,7.61,0.51,0.33,-0.67,7.61,0.54,0.25,-1.31
,,,,,,,7.62,0.43,0.29,5.74,7.62,0.5,0.26,-5.23,7.62,0.42,0.22,-1.01,7.62,0.52,0.17,-3.12,7.62,0.49,0.18,1.35,7.62,0.58,0.25,-1.22,7.62,0.51,0.27,5.2,7.62,0.57,0.04,-2.72,7.62,0.51,0.29,-2.66,7.62,0.55,0.17,-4.84
,,,,,,,7.63,0.43,0.32,0.59,7.63,0.5,0.16,1.59,7.63,0.42,0.24,4.35,7.63,0.52,0.22,4.95,7.63,0.49,0.19,0.92,7.63,0.59,0.22,-1.94,7.63,0.52,0.35,-0.75,7.63,0.57,0.01,-1.79,7.63,0.52,0.28,1.03,7.63,0.55,0.15,-0.93
,,,,,,,7.64,0.43,0.3,-1.02,7.64,0.5,0.29,7.7,7.64,0.43,0.31,4.24,7.64,0.52,0.27,0.32,7.64,0.49,0.2,0.49,7.64,0.59,0.21,-0.35,7.64,0.52,0.25,-9.46,7.64,0.57,0,-1.15,7.64,0.52,0.31,3.33,7.64,0.55,0.16,-0.29
,,,,,,,7.65,0.44,0.3,0.37,7.65,0.5,0.32,-6.03,7.65,0.43,0.33,0.91,7.65,0.53,0.22,-2.47,7.65,0.49,0.2,-0.43,7.65,0.59,0.22,-0.71,7.65,0.52,0.16,0.37,7.65,0.57,-0.01,-2.08,7.65,0.52,0.35,1.45,7.65,0.55,0.15,-1.29
,,,,,,,7.66,0.44,0.31,0.8,7.66,0.51,0.17,-3.77,7.66,0.43,0.33,0.37,7.66,0.53,0.22,0,7.66,0.49,0.19,3.19,7.66,0.59,0.2,-1.79,7.66,0.52,0.26,1.51,7.66,0.57,-0.04,-2.65,7.66,0.53,0.34,-2.94,7.66,0.55,0.13,-1.22
,,,,,,,7.67,0.44,0.32,1.29,7.67,0.51,0.24,6.66,7.67,0.44,0.33,0.86,7.67,0.53,0.22,0,7.67,0.5,0.26,2.34,7.67,0.59,0.18,-1.36,7.67,0.53,0.19,-3.7,7.67,0.57,-0.07,-2.29,7.67,0.53,0.29,-3.76,7.67,0.55,0.12,-1.72
,,,,,,,7.68,0.45,0.33,1.4,7.68,0.51,0.3,-1.53,7.68,0.44,0.34,0.8,7.68,0.53,0.22,0.07,7.68,0.5,0.24,-3.39,7.68,0.6,0.17,-0.78,7.68,0.53,0.18,-1.45,7.68,0.57,-0.08,-1.29,7.68,0.53,0.27,-1.35,7.68,0.56,0.1,-1.86
,,,,,,,7.69,0.45,0.34,0.43,7.69,0.51,0.21,-3.77,7.69,0.44,0.35,1.29,7.69,0.53,0.22,-0.36,7.69,0.5,0.19,3.14,7.69,0.6,0.17,-1.21,7.69,0.53,0.16,-3.84,7.69,0.57,-0.09,-1.15,7.69,0.54,0.26,-0.79,7.69,0.56,0.09,-0.72
,,,,,,,7.7,0.45,0.34,0.43,7.7,0.51,0.23,2.41,7.7,0.45,0.37,1.4,7.7,0.54,0.22,-0.93,7.7,0.5,0.3,3.28,7.7,0.6,0.15,-1.79,7.7,0.53,0.11,-1.12,7.7,0.57,-0.11,-2.22,7.7,0.54,0.25,-1.29,7.7,0.56,0.08,-1.65
,,,,,,,7.71,0.46,0.35,0.49,7.71,0.52,0.26,0.75,7.71,0.45,0.38,0.48,7.71,0.54,0.21,-0.5,7.71,0.51,0.26,-6.54,7.71,0.6,0.13,-1.29,7.71,0.53,0.14,1.26,7.71,0.56,-0.14,-1.79,7.71,0.54,0.23,-1.29,7.71,0.56,0.05,-2.29
,,,,,,,7.72,0.46,0.35,-0.06,7.72,0.52,0.24,-1.85,7.72,0.46,0.38,1.39E-13,7.72,0.54,0.21,0.07,7.72,0.51,0.17,0.1,7.72,0.6,0.12,-1.14,7.72,0.53,0.13,-1.38,7.72,0.56,-0.14,-1.22,7.72,0.54,0.23,-1.22,7.72,0.56,0.04,-1.29
,,,,,,,7.73,0.46,0.35,0.49,7.73,0.52,0.22,-1.05,7.73,0.46,0.38,0.06,7.73,0.54,0.21,-0.43,7.73,0.51,0.26,7.42,7.73,0.6,0.11,-2.22,7.73,0.53,0.11,-3.6,7.73,0.56,-0.16,-1.79,7.73,0.54,0.21,-1.79,7.73,0.56,0.03,-1.22
,,,,,,,7.74,0.47,0.36,0.06,7.74,0.52,0.22,0.5,7.74,0.46,0.38,-0.43,7.74,0.54,0.2,-0.43,7.74,0.51,0.32,-3.12,7.74,0.6,0.08,-1.87,7.74,0.53,0.06,-6.19,7.74,0.56,-0.18,-1.22,7.74,0.55,0.19,-1.29,7.74,0.56,0.01,-1.72
,,,,,,,7.75,0.47,0.35,-0.55,7.75,0.53,0.23,0.13,7.75,0.47,0.37,-0.55,7.75,0.55,0.2,-0.29,7.75,0.52,0.2,-7.13,7.75,0.61,0.07,-0.78,7.75,0.54,-0.01,-2.12,7.75,0.56,-0.19,-1.72,7.75,0.55,0.18,-1.22,7.75,0.56,-0.01,-1.79
,,,,,,,7.76,0.47,0.35,0.49,7.76,0.53,0.22,-0.79,7.76,0.47,0.37,0.49,7.76,0.55,0.19,-1.36,7.76,0.52,0.17,5.05,7.76,0.61,0.06,-1.21,7.76,0.53,0.02,1.33,7.76,0.56,-0.21,-1.86,7.76,0.55,0.17,-1.72,7.76,0.56,-0.02,-1.29
,,,,,,,7.77,0.48,0.36,0.12,7.77,0.53,0.22,-1.36,7.77,0.47,0.38,0.12,7.77,0.55,0.17,-0.93,7.77,0.52,0.3,3.48,7.77,0.61,0.05,-1.8,7.77,0.54,0.01,-2.22,7.77,0.55,-0.22,-0.86,7.77,0.55,0.15,-1.72,7.77,0.56,-0.03,-1.22
,,,,,,,7.78,0.48,0.35,-0.98,7.78,0.53,0.2,-0.92,7.78,0.48,0.37,-0.92,7.78,0.55,0.17,-0.36,7.78,0.52,0.24,-4.09,7.78,0.61,0.03,-1.29,7.78,0.53,-0.03,-1.65,7.78,0.55,-0.23,-0.86,7.78,0.55,0.13,-1.72,7.78,0.56,-0.05,-1.86
,,,,,,,7.79,0.49,0.34,0,7.79,0.54,0.2,-0.36,7.79,0.48,0.36,-0.43,7.79,0.55,0.16,-0.86,7.79,0.52,0.22,0.99,7.79,0.61,0.02,-1.21,7.79,0.54,-0.02,-2.08,7.79,0.55,-0.24,-0.79,7.79,0.55,0.11,-1.79,7.79,0.56,-0.07,-0.86
,,,,,,,7.8,0.49,0.35,0.06,7.8,0.54,0.19,-0.86,7.8,0.48,0.36,-0.37,7.8,0.56,0.16,-0.79,7.8,0.53,0.26,0.33,7.8,0.61,0,-1.72,7.8,0.53,-0.07,-2.71,7.8,0.55,-0.25,-1.29,7.8,0.56,0.1,-1.29,7.8,0.56,-0.07,-0.65
,,,,,,,7.81,0.49,0.34,-0.8,7.81,0.54,0.18,-0.86,7.81,0.49,0.35,-0.92,7.81,0.56,0.15,-1.29,7.81,0.53,0.22,-2.28,7.81,0.61,-0.01,-1.72,7.81,0.53,-0.07,-1.65,7.81,0.54,-0.27,-1.36,7.81,0.56,0.09,-1.15,7.81,0.56,-0.08,-2.29
,,,,,,,7.82,0.5,0.34,2.34,7.82,0.54,0.17,-0.86,7.82,0.49,0.34,-0.43,7.82,0.56,0.13,-1.36,7.82,0.53,0.22,-1.49,7.82,0.61,-0.03,-1.8,7.82,0.53,-0.1,-1.95,7.82,0.54,-0.27,-0.86,7.82,0.56,0.07,-2.15,7.82,0.55,-0.11,-1.43
,,,,,,,7.83,0.5,0.39,1.61,7.83,0.54,0.16,-0.79,7.83,0.5,0.34,-0.55,7.83,0.56,0.12,-0.86,7.83,0.53,0.2,-0.13,7.83,0.61,-0.05,-1.37,7.83,0.53,-0.11,-3.71,7.83,0.54,-0.28,-0.93,7.83,0.56,0.05,-2.22,7.83,0.55,-0.11,-0.22
,,,,,,,7.84,0.5,0.37,-4.1,7.84,0.54,0.16,-1.29,7.84,0.5,0.33,0.24,7.84,0.56,0.11,-0.86,7.84,0.54,0.21,1.19,7.84,0.61,-0.06,-0.78,7.84,0.53,-0.17,-2.25,7.84,0.54,-0.29,-0.5,7.84,0.56,0.03,-1.72,7.84,0.55,-0.12,-1.79
,,,,,,,7.85,0.51,0.31,-5.7,7.85,0.55,0.14,-1.29,7.85,0.5,0.35,2.16,7.85,0.56,0.1,-0.79,7.85,0.54,0.22,-1.22,7.85,0.61,-0.07,-1.22,7.85,0.53,-0.16,2.25,7.85,0.53,-0.29,0.07,7.85,0.56,0.01,-1.72,7.85,0.55,-0.15,-1.43
,,,,,,,7.86,0.51,0.26,-5.68,7.86,0.55,0.13,-1.29,7.86,0.51,0.38,-0.72,7.86,0.56,0.1,-1.29,7.86,0.54,0.19,-1.92,7.86,0.6,-0.08,-1.8,7.86,0.53,-0.13,-1.39,7.86,0.53,-0.29,-0.36,7.86,0.56,-0.01,-1.72,7.86,0.55,-0.14,-0.29
,,,,,,,7.87,0.51,0.19,1.27,7.87,0.55,0.11,-1.36,7.87,0.51,0.34,-4.95,7.87,0.56,0.08,-1.29,7.87,0.54,0.18,-0.43,7.87,0.6,-0.1,-1.37,7.87,0.53,-0.19,-4.2,7.87,0.53,-0.3,-0.93,7.87,0.56,-0.02,-1.72,7.87,0.55,-0.15,-1.29
,,,,,,,7.88,0.51,0.28,6.21,7.88,0.55,0.1,-0.79,7.88,0.51,0.28,-7.27,7.88,0.56,0.07,-1.22,7.88,0.54,0.18,-0.29,7.88,0.6,-0.11,-0.79,7.88,0.52,-0.21,-1.98,7.88,0.52,-0.31,-0.43,7.88,0.56,-0.04,-1.72,7.88,0.55,-0.17,-1.43
,,,,,,,7.89,0.52,0.32,-5.22,7.89,0.55,0.1,-1.29,7.89,0.52,0.19,-1.56,7.89,0.57,0.05,-1.79,7.89,0.55,0.17,-1.15,7.89,0.6,-0.12,-1.22,7.89,0.52,-0.23,0.13,7.89,0.52,-0.31,-0.3,7.89,0.56,-0.06,-1.79,7.89,0.55,-0.18,-0.36
,,,,,,,7.9,0.52,0.18,-5.76,7.9,0.55,0.08,-1.36,7.9,0.52,0.25,4.84,7.9,0.57,0.04,-1.36,7.9,0.55,0.16,-2.35,7.9,0.6,-0.13,-1.8,7.9,0.52,-0.21,-0.28,7.9,0.52,-0.32,-1.23,7.9,0.56,-0.08,-1.36,7.9,0.54,-0.18,-0.79
,,,,,,,7.91,0.52,0.2,2.74,7.91,0.55,0.07,-0.72,7.91,0.52,0.29,-2.32,7.91,0.57,0.03,-0.79,7.91,0.55,0.13,-1.06,7.91,0.6,-0.15,-1.44,7.91,0.52,-0.23,-5.18,7.91,0.51,-0.33,-1.92,7.91,0.56,-0.08,-0.72,7.91,0.54,-0.2,-1.49
,,,,,,,7.92,0.52,0.23,-1.52,7.92,0.55,0.06,-1.72,7.92,0.52,0.2,-4.75,7.92,0.57,0.02,-1.22,7.92,0.55,0.14,0.77,7.92,0.6,-0.16,-0.43,7.92,0.51,-0.31,-2.56,7.92,0.51,-0.35,-0.81,7.92,0.56,-0.09,-1.65,7.92,0.54,-0.21,0.07
,,,,,,,7.93,0.53,0.17,-3.2,7.93,0.55,0.04,-1.86,7.93,0.52,0.19,-1.09,7.93,0.57,0,-1.86,7.93,0.55,0.14,-1.72,7.93,0.6,-0.16,-0.28,7.93,0.51,-0.28,4.51,7.93,0.51,-0.35,2.03,7.93,0.55,-0.12,-2.29,7.93,0.54,-0.2,-0.36
,,,,,,,7.94,0.53,0.17,-1.65,7.94,0.55,0.03,-0.72,7.94,0.53,0.18,-2.64,7.94,0.57,-0.02,-0.93,7.94,0.55,0.1,-1.86,7.94,0.59,-0.17,-1.29,7.94,0.51,-0.22,-0.05,7.94,0.5,-0.31,3.21,7.94,0.55,-0.14,-1.29,7.94,0.54,-0.22,-1
,,,,,,,7.95,0.53,0.14,-2.15,7.95,0.55,0.02,-1.72,7.95,0.53,0.14,-2.34,7.95,0.57,-0.02,-0.29,7.95,0.55,0.11,-0.72,7.95,0.59,-0.19,-1.37,7.95,0.51,-0.28,-3.08,7.95,0.5,-0.29,1.97,7.95,0.55,-0.14,-1.29,7.95,0.53,-0.22,0.13
,,,,,,,7.96,0.53,0.12,-2.15,7.96,0.55,-0.01,-1.86,7.96,0.53,0.13,-0.66,7.96,0.57,-0.02,-1.22,7.96,0.55,0.09,-1.79,7.96,0.59,-0.2,-0.93,7.96,0.5,-0.29,-2.4,7.96,0.5,-0.27,0.31,7.96,0.55,-0.16,-1.36,7.96,0.53,-0.21,-0.86
,,,,,,,7.97,0.53,0.1,-2.21,7.97,0.55,-0.02,-0.86,7.97,0.53,0.13,-2.08,7.97,0.57,-0.04,-1.79,7.97,0.56,0.07,-1.29,7.97,0.59,-0.21,-0.43,7.97,0.5,-0.33,-4.19,7.97,0.5,-0.28,-2.21,7.97,0.55,-0.17,-0.73,7.97,0.53,-0.23,-0.73
,,,,,,,7.98,0.53,0.08,-1.79,7.98,0.55,-0.02,-0.86,7.98,0.53,0.09,-2.71,7.98,0.57,-0.06,-1.43,7.98,0.56,0.06,-1.29,7.98,0.59,-0.21,-0.36,7.98,0.5,-0.37,-2.1,7.98,0.49,-0.32,-2.34,7.98,0.55,-0.18,-1.72,7.98,0.53,-0.23,-1.72
,,,,,,,7.99,0.53,0.06,-1.22,7.99,0.55,-0.03,-0.79,7.99,0.53,0.07,-1.65,7.99,0.56,-0.07,-0.43,7.99,0.56,0.04,-1.29,7.99,0.58,-0.21,-0.93,7.99,0.49,-0.37,0.68,7.99,0.49,-0.33,2.4,7.99,0.54,-0.21,-1.93,7.99,0.52,-0.27,-2.57
,,,,,,,8,0.53,0.06,-1.52,8,0.55,-0.04,-1.22,8,0.53,0.06,-2.15,8,0.56,-0.07,-0.29,8,0.56,0.04,-1.22,8,0.58,-0.22,-0.5,8,0.49,-0.36,2.28,8,0.49,-0.27,4.24,8,0.54,-0.22,-0.43,8,0.52,-0.28,4.39
,,,,,,,8.01,0.53,0.03,-3.21,8.01,0.55,-0.06,-1.79,8.01,0.53,0.03,-2.22,8.01,0.56,-0.07,-1.29,8.01,0.56,0.02,-1.86,8.01,0.58,-0.22,0.07,8.01,0.49,-0.33,1.48,8.01,0.48,-0.24,1.41,8.01,0.54,-0.21,-0.36,8.01,0.52,-0.18,1.02
,,,,,,,8.02,0.53,-0.01,-1.79,8.02,0.55,-0.08,-1.36,8.02,0.53,0.01,-1.65,8.02,0.56,-0.09,-1.36,8.02,0.56,0,-0.86,8.02,0.58,-0.22,-0.43,8.02,0.48,-0.33,-4.16E-13,8.02,0.48,-0.24,0.31,8.02,0.54,-0.22,-0.79,8.02,0.52,-0.26,-4.61
,,,,,,,8.03,0.53,0,-1.09,8.03,0.55,-0.08,-0.79,8.03,0.53,0,-2.15,8.03,0.56,-0.1,-0.86,8.03,0.56,0,-0.72,8.03,0.58,-0.23,-0.57,8.03,0.48,-0.33,-0.06,8.03,0.48,-0.23,1.29,8.03,0.54,-0.23,-0.96,8.03,0.51,-0.27,5
,,,,,,,8.04,0.53,-0.03,-2.71,8.04,0.55,-0.09,-1.29,8.04,0.53,-0.03,-2.22,8.04,0.56,-0.11,-0.93,8.04,0.56,-0.01,-1.79,8.04,0.57,-0.23,0.5,8.04,0.48,-0.33,0.43,8.04,0.48,-0.22,1.23,8.04,0.53,-0.24,-3.78,8.04,0.51,-0.16,0.41
,,,,,,,8.05,0.53,-0.06,-1.72,8.05,0.55,-0.11,-1.43,8.05,0.53,-0.05,-1.65,8.05,0.56,-0.12,-0.43,8.05,0.56,-0.03,-1.36,8.05,0.57,-0.22,0.14,8.05,0.47,-0.32,0.49,8.05,0.47,-0.21,1.72,8.05,0.53,-0.31,-2.15,8.05,0.51,-0.26,-7.49
,,,,,,,8.06,0.53,-0.06,-1.72,8.06,0.55,-0.12,-0.36,8.06,0.53,-0.06,-2.15,8.06,0.56,-0.12,-0.36,8.06,0.56,-0.04,-0.86,8.06,0.57,-0.23,-1,8.06,0.47,-0.32,-0.06,8.06,0.47,-0.18,1.84,8.06,0.53,-0.28,4.76,8.06,0.51,-0.31,3.87
,,,,,,,8.07,0.53,-0.09,-1.79,8.07,0.55,-0.12,-0.79,8.07,0.53,-0.09,-2.22,8.07,0.56,-0.13,-0.86,8.07,0.56,-0.05,-0.79,8.07,0.57,-0.24,-0.14,8.07,0.47,-0.32,0.37,8.07,0.47,-0.17,0.74,8.07,0.53,-0.21,2.41,8.07,0.5,-0.19,4.82
,,,,,,,8.08,0.53,-0.1,-1.22,8.08,0.55,-0.14,-1.43,8.08,0.53,-0.11,-1.72,8.08,0.56,-0.14,-0.86,8.08,0.56,-0.06,-1.22,8.08,0.56,-0.23,0.93,8.08,0.46,-0.31,0.92,8.08,0.47,-0.17,1.78,8.08,0.52,-0.24,-6.16,8.08,0.5,-0.21,-3.08
,,,,,,,8.09,0.53,-0.12,-1.33,8.09,0.54,-0.15,-0.43,8.09,0.53,-0.13,-1.72,8.09,0.55,-0.14,-0.93,8.09,0.56,-0.07,-1.86,8.09,0.56,-0.22,0.5,8.09,0.46,-0.3,0.49,8.09,0.47,-0.14,1.23,8.09,0.52,-0.33,-6.47,8.09,0.5,-0.25,0.73
,,,,,,,8.1,0.53,-0.13,-4.7,8.1,0.54,-0.14,-0.36,8.1,0.53,-0.14,-1.72,8.1,0.55,-0.15,-0.43,8.1,0.55,-0.09,-0.93,8.1,0.56,-0.22,-0.07,8.1,0.46,-0.3,-1.39E-13,8.1,0.47,-0.14,1.55,8.1,0.52,-0.37,2.74,8.1,0.5,-0.2,1.91
,,,,,,,8.11,0.53,-0.21,-2.45,8.11,0.54,-0.15,-0.79,8.11,0.53,-0.16,-1.72,8.11,0.55,-0.15,-0.43,8.11,0.55,-0.09,-0.29,8.11,0.56,-0.23,0.36,8.11,0.45,-0.3,-0.11,8.11,0.47,-0.11,3.3,8.11,0.51,-0.28,9.15,8.11,0.5,-0.21,0.31
,,,,,,,8.12,0.52,-0.18,3.73,8.12,0.54,-0.16,-1.36,8.12,0.52,-0.18,-1.46,8.12,0.55,-0.16,-0.5,8.12,0.55,-0.1,-1.36,8.12,0.55,-0.22,0.93,8.12,0.45,-0.3,0.58,8.12,0.46,-0.08,0.98,8.12,0.51,-0.18,3.19,8.12,0.49,-0.19,1.35
,,,,,,,8.13,0.52,-0.14,-1.52,8.13,0.54,-0.18,-1,8.13,0.52,-0.19,-3.7,8.13,0.55,-0.16,0.07,8.13,0.55,-0.12,-0.86,8.13,0.55,-0.21,0.5,8.13,0.45,-0.29,3.07,8.13,0.46,-0.09,-0.29,8.13,0.51,-0.21,-8.56,8.13,0.49,-0.18,0.8
,,,,,,,8.14,0.52,-0.21,-3.28,8.14,0.54,-0.18,0.07,8.14,0.52,-0.25,-2.31,8.14,0.55,-0.16,-0.36,8.14,0.55,-0.12,-0.79,8.14,0.55,-0.21,-0.07,8.14,0.45,-0.24,3.08,8.14,0.46,-0.08,1.98,8.14,0.51,-0.35,-7.05,8.14,0.49,-0.17,1.35
,,,,,,,8.15,0.52,-0.2,-1.1,8.15,0.53,-0.18,-0.43,8.15,0.52,-0.24,2.73,8.15,0.54,-0.17,-0.93,8.15,0.55,-0.14,-1.43,8.15,0.55,-0.21,0.29,8.15,0.44,-0.23,-1.4,8.15,0.46,-0.05,3.61,8.15,0.5,-0.36,3.93,8.15,0.49,-0.15,0.8
,,,,,,,8.16,0.52,-0.23,-2.84,8.16,0.53,-0.19,-0.43,8.16,0.52,-0.2,-1.08,8.16,0.54,-0.18,-0.57,8.16,0.55,-0.15,-0.43,8.16,0.55,-0.2,1.36,8.16,0.44,-0.27,-1.09,8.16,0.46,-0.01,2.38,8.16,0.5,-0.28,7.77,8.16,0.49,-0.16,1.23
,,,,,,,8.17,0.51,-0.26,-1.06,8.17,0.53,-0.19,-0.43,8.17,0.51,-0.26,-6.54,8.17,0.54,-0.18,0.43,8.17,0.55,-0.14,-0.36,8.17,0.54,-0.18,0.93,8.17,0.44,-0.25,5.23,8.17,0.46,0,0.31,8.17,0.5,-0.2,1.73,8.17,0.49,-0.13,1.9
,,,,,,,8.18,0.51,-0.25,0.75,8.18,0.53,-0.2,-0.5,8.18,0.51,-0.33,-3.22,8.18,0.54,-0.17,0.57,8.18,0.54,-0.15,-0.86,8.18,0.54,-0.18,0.3,8.18,0.44,-0.17,1.03,8.18,0.46,0,1.06,8.18,0.5,-0.24,-5.84,8.18,0.48,-0.12,0.31
,,,,,,,8.19,0.51,-0.24,-1.41,8.19,0.53,-0.2,0.07,8.19,0.51,-0.32,1.85,8.19,0.54,-0.17,-0.43,8.19,0.54,-0.16,-0.86,8.19,0.54,-0.17,1.63,8.19,0.43,-0.23,-0.87,8.19,0.46,0.02,3.07,8.19,0.49,-0.32,-1.11,8.19,0.48,-0.12,1.29
,,,,,,,8.2,0.51,-0.28,-3.88,8.2,0.52,-0.2,-0.43,8.2,0.5,-0.29,1.05,8.2,0.54,-0.18,-0.56,8.2,0.54,-0.17,-0.93,8.2,0.54,-0.15,-0.99,8.2,0.43,-0.18,3.23,8.2,0.46,0.06,2.75,8.2,0.49,-0.26,4.8,8.2,0.48,-0.09,1.41
,,,,,,,8.21,0.5,-0.32,-4.32,8.21,0.52,-0.21,-0.5,8.21,0.5,-0.3,-0.37,8.21,0.53,-0.18,0.43,8.21,0.54,-0.18,-0.43,8.21,0.54,-0.19,-0.47,8.21,0.43,-0.16,1.03,8.21,0.46,0.08,1.46,8.21,0.49,-0.22,1.05,8.21,0.48,-0.1,0.31
,,,,,,,8.22,0.5,-0.36,-1.3,8.22,0.52,-0.21,6.40E-13,8.22,0.5,-0.3,-0.8,8.22,0.53,-0.17,0.5,8.22,0.54,-0.18,-0.43,8.22,0.54,-0.16,3.15,8.22,0.43,-0.16,3.87,8.22,0.46,0.09,-0.17,8.22,0.48,-0.24,-0.73,8.22,0.48,-0.09,1.17
,,,,,,,8.23,0.5,-0.35,2.22,8.23,0.52,-0.21,0.06,8.23,0.5,-0.32,-1.23,8.23,0.53,-0.17,0,8.23,0.54,-0.19,-0.5,8.23,0.53,-0.13,2.42,8.23,0.43,-0.09,-0.05,8.23,0.46,0.07,1.06,8.23,0.48,-0.24,1.78,8.23,0.48,-0.07,2.15
,,,,,,,8.24,0.49,-0.32,1.91,8.24,0.52,-0.21,-0.56,8.24,0.49,-0.32,-1.72,8.24,0.53,-0.17,-0.07,8.24,0.53,-0.19,0.07,8.24,0.53,-0.11,0.9,8.24,0.43,-0.16,-0.21,8.24,0.47,0.11,3.24,8.24,0.48,-0.21,1.35,8.24,0.48,-0.05,2.33
,,,,,,,8.25,0.49,-0.31,0.55,8.25,0.51,-0.22,0.37,8.25,0.49,-0.35,-2.03,8.25,0.53,-0.17,0.43,8.25,0.53,-0.19,-0.43,8.25,0.53,-0.11,-3.18,8.25,0.42,-0.09,6.18,8.25,0.47,0.14,1.35,8.25,0.48,-0.21,0.8,8.25,0.48,-0.03,0.86
,,,,,,,8.26,0.49,-0.31,-0.37,8.26,0.51,-0.2,0.99,8.26,0.49,-0.36,0.37,8.26,0.53,-0.16,0.43,8.26,0.53,-0.2,-0.5,8.26,0.53,-0.17,0.36,8.26,0.42,-0.04,1.13,8.26,0.47,0.14,0.8,8.26,0.48,-0.19,1.35,8.26,0.48,-0.03,0.8
,,,,,,,8.27,0.48,-0.32,-0.98,8.27,0.51,-0.2,-0.13,8.27,0.48,-0.34,0.98,8.27,0.52,-0.16,0.43,8.27,0.53,-0.2,1.43E-12,8.27,0.53,-0.11,8.11,8.27,0.42,-0.07,-1.5,8.27,0.47,0.15,1.29,8.27,0.47,-0.18,0.8,8.27,0.48,-0.01,1.29
,,,,,,,8.28,0.48,-0.33,-0.06,8.28,0.51,-0.2,1.18,8.28,0.48,-0.34,-0.06,8.28,0.52,-0.15,0.43,8.28,0.53,-0.2,1.16E-12,8.28,0.53,-0.01,3.01,8.28,0.42,-0.07,0.17,8.28,0.47,0.16,1.23,8.28,0.47,-0.17,1.23,8.28,0.48,0,1.23
,,,,,,,8.29,0.48,-0.32,0.49,8.29,0.51,-0.17,-1.48,8.29,0.47,-0.35,0.43,8.29,0.52,-0.16,0.3,8.29,0.52,-0.2,0.13,8.29,0.53,-0.05,-4.17,8.29,0.42,-0.07,2.37,8.29,0.47,0.18,1.84,8.29,0.47,-0.16,1.72,8.29,0.48,0.01,1.84
,,,,,,,8.3,0.47,-0.32,-1.41E-12,8.3,0.5,-0.23,-0.13,8.3,0.47,-0.34,0.49,8.3,0.52,-0.15,1.68,8.3,0.52,-0.2,-0.99,8.3,0.53,-0.1,0.63,8.3,0.42,-0.02,4.35,8.3,0.47,0.2,0.86,8.3,0.47,-0.14,1.84,8.3,0.48,0.03,0.92
,,,,,,,8.31,0.47,-0.32,-1.55E-12,8.31,0.5,-0.18,0.93,8.31,0.47,-0.34,-0.06,8.31,0.52,-0.12,-1.55,8.31,0.52,-0.22,-0.26,8.31,0.53,-0.03,6.32,8.31,0.42,0.02,4.08,8.31,0.48,0.2,0.74,8.31,0.47,-0.12,0.86,8.31,0.48,0.03,0.25
